offer,reason
10,I want to maximize my own gain while still offering a reasonable amount to the other player to ensure they feel the offer is fair. Offering 10 dollars to them keeps the majority for myself and still gives them something.
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
30,"I want to keep a significant portion for myself while still offering enough to the other player to ensure a favorable outcome. A split of 70 to 30 is likely to be perceived as fair enough; I keep 70 dollars to myself and offer 30 dollars to the other player, as this balance maximizes my gain while providing them with a reasonable amount."
10,I want to maximize my own gain while still offering a reasonable amount to the other player to ensure they feel the offer is fair. Offering 10 dollars to them keeps the majority for myself and still gives them something.
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
20,"I want to propose an offer that maximizes my own gain while also providing a decent amount to the other player to ensure a higher likelihood of acceptance, as they may feel more inclined to accept a fair division."
20,"I want to maximize my earnings while still offering a reasonable amount to the other player, ensuring they might accept my proposal despite knowing they cannot reject it."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
20,"To maximize my gain while still offering a reasonable amount that may be seen as fair, I will keep the majority of the money and offer a smaller portion. This approach aims to ensure I still benefit significantly regardless of the responder's attitude towards fairness."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
20,"I want to maximize my earnings while still offering a reasonable amount to the other player, ensuring they might accept my proposal despite knowing they cannot reject it."
20,"To maximize my own gain while still offering enough to the responder to incentivize a possible acceptance, I will propose to keep a significant majority for myself but still offer a small, fair portion to the other player to ensure they feel valued. This strategy aims to balance self-interest with the potential for a positive response."
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
30,"I want to keep a substantial amount for myself but also offer a fair amount to the other player to ensure my proposal is more likely to be accepted, as they may feel more inclined to accept a reasonable offer rather than nothing."
10,I want to maximize my own gain while still offering a reasonable amount to the other player to ensure they feel the offer is fair. Offering 10 dollars to them keeps the majority for myself and still gives them something.
30,"I want to ensure a favorable outcome while also being reasonable enough that the other player might perceive it as fair, so I will keep a significant amount for myself but still offer enough to be accepted easily."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
20,"To maximize my gain while still offering a fair amount, I will keep a significant portion for myself but offer a reasonable amount to the other player to ensure they feel valued, which may prompt acceptance."
10,"I want to maximize my own gain while still offering the responder a reasonable amount that could encourage acceptance. Offering 10 dollars to the other player seems fair, as they would at least get something, while I keep 90 dollars."
10,I want to maximize my own gain while still offering a reasonable amount to the other player to ensure they feel the offer is fair. Offering 10 dollars to them keeps the majority for myself and still gives them something.
20,"I want to maximize my earnings while still offering a reasonable amount to the other player, ensuring they might accept my proposal despite knowing they cannot reject it."
20,"To maximize my earnings while still offering a reasonable amount to the other player, I will give them a sum that is sufficient to be seen as fair to encourage acceptance, but not so much that it significantly reduces my own share."
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
10,"Since I will receive my proposed amount regardless of acceptance, I will offer a smaller amount to the other player. This way, I maximize my own gain while still providing them with some money, which might encourage acceptance."
20,"I want to maximize my earnings while still offering a reasonable amount to the other player, ensuring they might accept my proposal despite knowing they cannot reject it."
20,"To maximize my own gain while still being generous enough to encourage acceptance, I will offer the responder a smaller share, yet enough to make the proposal attractive."
20,"To maximize my own gain while still being generous enough to encourage acceptance, I will offer the responder a smaller share, yet enough to make the proposal attractive."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
30,"Offering a sum that is perceived as fair can encourage a more positive outcome, balancing the desire to maximize my gains while still appearing reasonable. I decide to keep 70 dollars and offer 30 dollars to the other player, ensuring that my offer is substantial enough to be accepted."
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
10,"I want to maximize my own gain while still offering the responder a reasonable amount that could encourage acceptance. Offering 10 dollars to the other player seems fair, as they would at least get something, while I keep 90 dollars."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
10,I want to maximize my own gain while still offering a reasonable amount to the other player to ensure they feel the offer is fair. Offering 10 dollars to them keeps the majority for myself and still gives them something.
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
20,"To maximize my earnings while still offering a reasonable amount to the other player, I will give them a sum that is sufficient to be seen as fair to encourage acceptance, but not so much that it significantly reduces my own share."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
20,"I want to maximize my earnings while still offering a reasonable amount to the other player, ensuring they might accept my proposal despite knowing they cannot reject it."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
10,I want to maximize my own gain while still offering a reasonable amount to the other player to ensure they feel the offer is fair. Offering 10 dollars to them keeps the majority for myself and still gives them something.
20,"To maximize my earnings while still offering a reasonable amount to the other player, I will give them a sum that is sufficient to be seen as fair to encourage acceptance, but not so much that it significantly reduces my own share."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
20,"I want to maximize my earnings while still offering a reasonable amount to the other player, ensuring they might accept my proposal despite knowing they cannot reject it."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
20,I want to maximize my own gain while still offering a reasonable sum to the other player to encourage acceptance.
30,"Since I will receive my proposed amount regardless of whether the other player accepts or rejects, I can afford to make a reasonably fair offer to increase the chances of goodwill, while still maximizing my gain."
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
30,"To ensure a fair and strategic approach, I will offer a reasonable amount that incentivizes the other player to accept while still keeping a significant portion for myself. A 70/30 split allows me to retain the majority while giving the other player enough to make the offer appealing."
10,"I want to maximize my gain while still offering the other player a meaningful amount to encourage a sense of fairness. Offering a smaller portion can still be seen as reasonable, so I will keep a large amount for myself."
30,"I want to ensure a favorable outcome while also being reasonable enough that the other player might perceive it as fair, so I will keep a significant amount for myself but still offer enough to be accepted easily."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
30,"Given that I get to keep my proposed amount regardless of the other player's decision, I will offer a sum that is substantial enough to encourage acceptance, yet keeps a larger share for myself."
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
10,I want to maximize my own gain while still offering a reasonable amount to the other player to ensure they feel the offer is fair. Offering 10 dollars to them keeps the majority for myself and still gives them something.
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
30,"I want to ensure a favorable outcome while also being reasonable enough that the other player might perceive it as fair, so I will keep a significant amount for myself but still offer enough to be accepted easily."
20,"I want to maximize my earnings while still offering a reasonable amount to the other player, ensuring they might accept my proposal despite knowing they cannot reject it."
10,"Offering a fair amount may encourage cooperation and could lead to a more favorable outcome, but since they have no right of rejection, I can maximize my share."
20,"I want to keep a significant portion for myself while still offering enough to the other player so they might feel inclined to accept the proposal. Offering $20 seems fair, as it gives them something while I keep $80."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
20,"I want to maximize my earnings while still offering a reasonable amount to the other player, ensuring they might accept my proposal despite knowing they cannot reject it."
10,"I want to ensure a fair distribution while keeping a significant portion for myself, as the responder has no real power to reject my offer. Offering a smaller amount might seem greedy but maximizing my share is strategically sound."
20,"I want to maximize my earnings while still offering a reasonable amount to the other player, ensuring they might accept my proposal despite knowing they cannot reject it."
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
20,I want to maximize my own gain while still offering a reasonable amount to the other player to increase the chance of acceptance.
