offer,reason
30,"In this one-round game, I want to ensure a fair offer while keeping a substantial amount for myself. I will propose a modest amount to the other player to encourage acceptance."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
20,I want to maximize my own gain while still offering a fair amount to encourage acceptance. I'll keep 80 dollars and offer 20 dollars to create a reasonable proposal that might lead to acceptance.
20,"Since I benefit regardless of the responder's choice, I want to make a somewhat fair offer to ensure the responder feels moderately satisfied, which could foster goodwill."
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,"In this one-round game, I want to ensure a fair offer while keeping a substantial amount for myself. I will propose a modest amount to the other player to encourage acceptance."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
10,"I want to maximize my own gain while still offering a fair amount to encourage acceptance, so I will offer a small portion of the total."
40,I believe it's important to offer a reasonable amount to the other player to increase the chances of a positive social outcome while still keeping a substantial amount for myself. Offering 40 dollars seems fair and may prompt acceptance.
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to propose an offer that maximizes my gain while still ensuring it seems fair enough for the responder to consider accepting it. Offering them a moderate amount may encourage acceptance, while keeping a larger amount for myself is beneficial."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to propose a fair division that maximizes my gain while still offering enough to incentivize acceptance, so I choose to keep a larger portion but leave the other player with a reasonable amount."
20,"I want to keep a significant portion for myself while still offering enough to the other player to ensure they might accept the deal, as there's no risk for me regardless of their choice."
20,"Since I benefit regardless of the responder's choice, I want to make a somewhat fair offer to ensure the responder feels moderately satisfied, which could foster goodwill."
40,I want to propose a fair amount that is incentivizing for the other player while still allowing me to keep a reasonable portion for myself. I believe that offering 40 dollars to the other player and keeping 60 dollars for myself strikes a good balance.
40,I believe it's important to offer a reasonable amount to the other player to increase the chances of a positive social outcome while still keeping a substantial amount for myself. Offering 40 dollars seems fair and may prompt acceptance.
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"In this one-round game, I want to ensure a fair offer while keeping a substantial amount for myself. I will propose a modest amount to the other player to encourage acceptance."
30,"In this one-round game, I want to ensure a fair offer while keeping a substantial amount for myself. I will propose a modest amount to the other player to encourage acceptance."
30,I aim to maximize my own gain while still offering a fair amount to the other player to increase the likelihood of acceptance.
20,"Offering a smaller amount encourages acceptance since the responder has no power to reject; hence, I'll keep the majority for myself while giving a reasonable offer to ensure the responder feels valued."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"In this one-round game, I want to ensure a fair offer while keeping a substantial amount for myself. I will propose a modest amount to the other player to encourage acceptance."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
40,I believe it's important to offer a reasonable amount to the other player to increase the chances of a positive social outcome while still keeping a substantial amount for myself. Offering 40 dollars seems fair and may prompt acceptance.
30,"In this one-round game, I want to ensure a fair offer while keeping a substantial amount for myself. I will propose a modest amount to the other player to encourage acceptance."
20,"Since I benefit regardless of the responder's choice, I want to make a somewhat fair offer to ensure the responder feels moderately satisfied, which could foster goodwill."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
20,"Since I benefit regardless of the responder's choice, I want to make a somewhat fair offer to ensure the responder feels moderately satisfied, which could foster goodwill."
20,"Since I benefit regardless of the responder's choice, I want to make a somewhat fair offer to ensure the responder feels moderately satisfied, which could foster goodwill."
20,"Since I benefit regardless of the responder's choice, I want to make a somewhat fair offer to ensure the responder feels moderately satisfied, which could foster goodwill."
30,"I want to offer a reasonable amount to ensure goodwill, while still keeping a larger share for myself since the responder has no right to reject. Therefore, I will keep 70 dollars and offer 30 dollars, which is a fair distribution."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,"In this one-round game, I want to ensure a fair offer while keeping a substantial amount for myself. I will propose a modest amount to the other player to encourage acceptance."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"To motivate the other player to agree, I will offer a fair split that reflects some consideration of their value while still allowing myself a substantial amount."
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"In this one-round game, I want to ensure a fair offer while keeping a substantial amount for myself. I will propose a modest amount to the other player to encourage acceptance."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
20,"I want to maximize my own gain while still offering a reasonable amount to the other player to ensure they feel somewhat valued, which might encourage acceptance if there was a chance of rejection."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
20,"Since I benefit regardless of the responder's choice, I want to make a somewhat fair offer to ensure the responder feels moderately satisfied, which could foster goodwill."
40,I want to propose a fair amount that is incentivizing for the other player while still allowing me to keep a reasonable portion for myself. I believe that offering 40 dollars to the other player and keeping 60 dollars for myself strikes a good balance.
