offer,reason
20,"Since I benefit regardless of the responder's choice, I want to make a somewhat fair offer to ensure the responder feels moderately satisfied, which could foster goodwill."
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,I want to propose a fair distribution that would make it feel reasonable for the other player while still allowing me to keep a decent amount. Offering 30 dollars to the other player seems fair and increases the likelihood that they will accept my proposal.
30,"I want to propose an offer that maximizes my gain while still ensuring it seems fair enough for the responder to consider accepting it. Offering them a moderate amount may encourage acceptance, while keeping a larger amount for myself is beneficial."
30,"I want to maximize my gain while still offering a reasonable amount to the other player, as it might encourage them to accept my proposal, even if rejection isn't an option."
30,"I want to propose an offer that maximizes my gain while still ensuring it seems fair enough for the responder to consider accepting it. Offering them a moderate amount may encourage acceptance, while keeping a larger amount for myself is beneficial."
30,"I want to keep a fair amount for myself while also giving the other player something, as a lower offer might seem unfair and could lead to resentment. By offering a reasonable amount, I increase the chances of maintaining a positive relationship, even if they have no right to reject it."
40,I want to propose a fair amount that is incentivizing for the other player while still allowing me to keep a reasonable portion for myself. I believe that offering 40 dollars to the other player and keeping 60 dollars for myself strikes a good balance.
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to propose an offer that maximizes my gain while still ensuring it seems fair enough for the responder to consider accepting it. Offering them a moderate amount may encourage acceptance, while keeping a larger amount for myself is beneficial."
20,"Since I benefit regardless of the responder's choice, I want to make a somewhat fair offer to ensure the responder feels moderately satisfied, which could foster goodwill."
20,"Since I benefit regardless of the responder's choice, I want to make a somewhat fair offer to ensure the responder feels moderately satisfied, which could foster goodwill."
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,"In this one-round game, I want to ensure a fair offer while keeping a substantial amount for myself. I will propose a modest amount to the other player to encourage acceptance."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,"To encourage acceptance from the other player, I will offer them a reasonable amount while still keeping a significant portion for myself."
30,"To encourage acceptance from the other player, I will offer them a reasonable amount while still keeping a significant portion for myself."
30,"I want to maximize my gain while still keeping the proposal fair enough that it has a higher chance of being accepted, so I will keep 70 dollars for myself and offer 30 dollars to the other player."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"In this one-round game, I want to ensure a fair offer while keeping a substantial amount for myself. I will propose a modest amount to the other player to encourage acceptance."
30,"In this one-round game, I want to ensure a fair offer while keeping a substantial amount for myself. I will propose a modest amount to the other player to encourage acceptance."
40,I want to propose a fair amount that is incentivizing for the other player while still allowing me to keep a reasonable portion for myself. I believe that offering 40 dollars to the other player and keeping 60 dollars for myself strikes a good balance.
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,"I want to make a proposal that is fair yet benefits me sufficiently, as the responder has no power of rejection. I believe a 70-30 split is reasonable, as it offers them a significant amount while still allowing me to keep a majority."
20,"Since I benefit regardless of the responder's choice, I want to make a somewhat fair offer to ensure the responder feels moderately satisfied, which could foster goodwill."
20,"Since I benefit regardless of the responder's choice, I want to make a somewhat fair offer to ensure the responder feels moderately satisfied, which could foster goodwill."
20,"To maximize my own gain while still making an offer that might be perceived as fair, I will keep a substantial portion for myself while offering enough to make the other player feel somewhat valued."
40,I want to propose a fair amount that is incentivizing for the other player while still allowing me to keep a reasonable portion for myself. I believe that offering 40 dollars to the other player and keeping 60 dollars for myself strikes a good balance.
30,I want to make a reasonable offer that might encourage acceptance without giving away too much of the total amount.
40,I want to propose a fair amount that is incentivizing for the other player while still allowing me to keep a reasonable portion for myself. I believe that offering 40 dollars to the other player and keeping 60 dollars for myself strikes a good balance.
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
30,"In this one-round game, I want to ensure a fair offer while keeping a substantial amount for myself. I will propose a modest amount to the other player to encourage acceptance."
20,"Since I benefit regardless of the responder's choice, I want to make a somewhat fair offer to ensure the responder feels moderately satisfied, which could foster goodwill."
30,"To encourage acceptance from the other player, I will offer them a reasonable amount while still keeping a significant portion for myself."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"To encourage acceptance from the other player, I will offer them a reasonable amount while still keeping a significant portion for myself."
30,"Since I can keep the money regardless of the responder's decision, I will make a fair offer to encourage acceptance. A split of 70 to 30 seems reasonable, allowing me to keep a substantial amount while still giving the responder something significant."
30,"I want to propose an offer that maximizes my gain while still ensuring it seems fair enough for the responder to consider accepting it. Offering them a moderate amount may encourage acceptance, while keeping a larger amount for myself is beneficial."
30,I want to keep a significant portion for myself while still offering a reasonable amount to the other player to ensure a higher likelihood of acceptance.
20,"To maximize my own gain while still offering a reasonable amount to encourage acceptance, I will keep a significant portion and offer enough to the other player to seem fair."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,"To encourage acceptance from the other player, I will offer them a reasonable amount while still keeping a significant portion for myself."
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
40,I want to propose a fair amount that is incentivizing for the other player while still allowing me to keep a reasonable portion for myself. I believe that offering 40 dollars to the other player and keeping 60 dollars for myself strikes a good balance.
30,"To encourage acceptance from the other player, I will offer them a reasonable amount while still keeping a significant portion for myself."
40,I want to propose a fair amount that is incentivizing for the other player while still allowing me to keep a reasonable portion for myself. I believe that offering 40 dollars to the other player and keeping 60 dollars for myself strikes a good balance.
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
40,I want to propose a fair amount that is incentivizing for the other player while still allowing me to keep a reasonable portion for myself. I believe that offering 40 dollars to the other player and keeping 60 dollars for myself strikes a good balance.
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
30,I want to propose a fair split that encourages acceptance while still allowing me to keep a significant amount. Offering 30 dollars to the other player seems fair and should motivate them to accept.
30,"I want to maximize my own share while still offering a fair amount to the other player to encourage potential acceptance, even though they do not have the right to reject. A reasonable offer that leaves me with a good amount is 70 dollars for myself and 30 dollars for the other player."
