offer,reason
30,I want to ensure I get a fair amount for myself while also giving the other player enough to encourage acceptance.
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,I want to make a fair offer that incentivizes the other player to accept while still allowing me to keep a majority of the amount. Offering them 30 dollars seems reasonable and gives them a nice amount while I keep 70 dollars.
20,"To maximize my own gain while still providing a reasonable offer to the other player, I will keep a significant portion while offering a smaller yet fair share."
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
20,I want to maximize my gain while offering a reasonable amount to encourage acceptance. I will keep $80 for myself and offer $20 to the other player.
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,I want to make a fair offer that incentivizes the other player to accept while still allowing me to keep a majority of the amount. Offering them 30 dollars seems reasonable and gives them a nice amount while I keep 70 dollars.
30,I want to ensure I get a fair amount for myself while also giving the other player enough to encourage acceptance.
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,"I want to keep a majority of the money while offering a reasonable amount that acknowledges the responder's stake, ensuring the proposal is appealing enough for acceptance."
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
20,"I want to offer a fair amount to the other player while still keeping a significant portion for myself. A good balance would be to keep a larger share, but still offer something reasonable to encourage acceptance."
30,I want to make a fair offer that incentivizes the other player to accept while still allowing me to keep a majority of the amount. Offering them 30 dollars seems reasonable and gives them a nice amount while I keep 70 dollars.
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,I want to ensure I get a fair amount for myself while also giving the other player enough to encourage acceptance.
30,I want to make a fair offer that incentivizes the other player to accept while still allowing me to keep a majority of the amount. Offering them 30 dollars seems reasonable and gives them a nice amount while I keep 70 dollars.
40,"I want to propose an offer that is fair yet beneficial to me, as I benefit regardless of their acceptance. Offering 40 dollars to the other player seems generous enough to ensure a cooperative response, while I still retain a majority of the sum."
20,I want to maximize my gain while offering a reasonable amount to encourage acceptance. I will keep $80 for myself and offer $20 to the other player.
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,I want to make a fair offer that incentivizes the other player to accept while still allowing me to keep a majority of the amount. Offering them 30 dollars seems reasonable and gives them a nice amount while I keep 70 dollars.
30,"I want to ensure a fair distribution while still keeping a substantial amount for myself. A 70-30 split seems reasonable, giving the other player a good incentive to accept my offer while allowing me to retain a majority of the money."
30,"I want to offer a fair amount while still ensuring I keep a significant portion for myself. A proposal of 70 dollars for me and 30 dollars for the other player seems reasonable, as it allows them to receive a good amount while I still retain the majority."
20,"I will keep a larger portion of the money since I will receive it regardless of their acceptance. However, I want to make the offer somewhat appealing to encourage acceptance, so I will offer 20 dollars."
20,"I believe in maintaining a fair division while also prioritizing my own gain. Offering the responder a smaller amount may encourage acceptance since they would still receive something, while I secure a larger share."
30,I want to make a fair offer that incentivizes the other player to accept while still allowing me to keep a majority of the amount. Offering them 30 dollars seems reasonable and gives them a nice amount while I keep 70 dollars.
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,"I want to keep a fair portion of the money for myself while still offering a reasonable amount to the other player to ensure they feel satisfied with the offer, which might encourage acceptance."
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
10,I want to propose a division that balances fairness with maximizing my own benefit since the responder has no power to reject my offer. Offering a small amount to the other player will still ensure I keep a larger share.
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,"As the proposer, I want to offer enough to ensure the other player feels satisfied while still maximizing my own amount. A fair split could motivate acceptance if they feel they are receiving a decent amount."
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
40,"As the proposer, I want to ensure that my offer is attractive enough to encourage the other player to accept it, while still allowing me to keep a significant amount. A common strategy is to offer a fair split that still keeps a larger share for myself, so I will keep 60 dollars and offer 40 dollars."
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,I want to make a fair offer that incentivizes the other player to accept while still allowing me to keep a majority of the amount. Offering them 30 dollars seems reasonable and gives them a nice amount while I keep 70 dollars.
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,I want to make a fair offer that incentivizes the other player to accept while still allowing me to keep a majority of the amount. Offering them 30 dollars seems reasonable and gives them a nice amount while I keep 70 dollars.
20,I want to maximize my gain while offering a reasonable amount to encourage acceptance. I will keep $80 for myself and offer $20 to the other player.
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,I want to ensure I get a fair amount for myself while also giving the other player enough to encourage acceptance.
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
20,"I want to make a proposal that is fair but also benefits me significantly, aiming for a balance that encourages acceptance."
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
10,"I want to ensure a fair proposal while maximizing my own gain. Offering a smaller amount to the other player might lead to a rejection, but as I keep the total amount regardless, I can offer $10 to maintain a reasonable split."
30,I want to make a fair offer that incentivizes the other player to accept while still allowing me to keep a majority of the amount. Offering them 30 dollars seems reasonable and gives them a nice amount while I keep 70 dollars.
20,I want to maximize my own gain while still offering a reasonable amount to the other player to facilitate a smoother interaction.
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,"To balance fairness and self-interest, I will offer a portion of the money that is substantial enough to be seen as generous, which may encourage the other player to gladly accept it, while still allowing me to retain the majority of the amount."
30,I want to ensure I get a fair amount for myself while also giving the other player enough to encourage acceptance.
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,I want to ensure I get a fair amount for myself while also giving the other player enough to encourage acceptance.
30,"As the proposer, I want to offer enough to ensure the other player feels satisfied while still maximizing my own amount. A fair split could motivate acceptance if they feel they are receiving a decent amount."
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,"As the proposer, I want to offer enough to ensure the other player feels satisfied while still maximizing my own amount. A fair split could motivate acceptance if they feel they are receiving a decent amount."
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,"As the proposer, I want to offer enough to ensure the other player feels satisfied while still maximizing my own amount. A fair split could motivate acceptance if they feel they are receiving a decent amount."
20,"I want to keep a significant portion of the money for myself while still offering an amount that is likely enough to be considered acceptable by the other player, as I have no risk of losing the money myself."
30,I want to make a fair offer that incentivizes the other player to accept while still allowing me to keep a majority of the amount. Offering them 30 dollars seems reasonable and gives them a nice amount while I keep 70 dollars.
10,I want to propose a division that balances fairness with maximizing my own benefit since the responder has no power to reject my offer. Offering a small amount to the other player will still ensure I keep a larger share.
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,I want to keep a majority of the money for myself while offering a fair amount to the other player to ensure they might accept the proposal.
30,"I believe in a fair approach, but since I get the money regardless of their decision, I can offer an amount that is satisfying enough for them, while still keeping a significant portion for myself."
30,I want to make a fair offer that incentivizes the other player to accept while still allowing me to keep a majority of the amount. Offering them 30 dollars seems reasonable and gives them a nice amount while I keep 70 dollars.
30,I want to make a fair offer that incentivizes the other player to accept while still allowing me to keep a majority of the amount. Offering them 30 dollars seems reasonable and gives them a nice amount while I keep 70 dollars.
20,"As the proposer, I want to keep a larger portion of the money while still offering an amount that might encourage acceptance, as I benefit regardless of their decision."
30,I want to make a fair offer that incentivizes the other player to accept while still allowing me to keep a majority of the amount. Offering them 30 dollars seems reasonable and gives them a nice amount while I keep 70 dollars.
